User_name,PatientID,Appointments,Observations,Encounters,SpecialAction,Class
user0000060,b6a4fc18-62ce-429b-a1bf-4f4efe09a7e6,1,0,0,0,anomalous
user0000063,b6a4fc18-62ce-429b-a1bf-4f4efe09a7e6,1,0,0,0,anomalous
user0000065,b6a4fc18-62ce-429b-a1bf-4f4efe09a7e6,0,0,1,0,anomalous
user0000069,b6a4fc18-62ce-429b-a1bf-4f4efe09a7e6,1,0,0,0,anomalous
user0000003,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000005,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000008,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000009,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000014,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000015,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000017,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000020,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000021,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000026,b6a57212-3022-415f-9266-ea85e4f002dc,2,0,0,0,normal
user0000032,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000039,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000045,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000052,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000059,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000063,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000065,b6a57212-3022-415f-9266-ea85e4f002dc,0,0,1,0,anomalous
user0000068,b6a57212-3022-415f-9266-ea85e4f002dc,1,0,0,0,anomalous
user0000003,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000020,b6da691d-3cdc-49e2-86c6-e68c549a8078,0,0,1,0,anomalous
user0000027,b6da691d-3cdc-49e2-86c6-e68c549a8078,0,0,1,0,anomalous
user0000028,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000032,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000034,b6da691d-3cdc-49e2-86c6-e68c549a8078,0,0,1,0,anomalous
user0000036,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000038,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,1,0,normal
user0000040,b6da691d-3cdc-49e2-86c6-e68c549a8078,0,0,1,0,anomalous
user0000043,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000047,b6da691d-3cdc-49e2-86c6-e68c549a8078,0,0,1,0,anomalous
user0000050,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000051,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000054,b6da691d-3cdc-49e2-86c6-e68c549a8078,0,0,2,0,normal
user0000057,b6da691d-3cdc-49e2-86c6-e68c549a8078,0,0,1,0,anomalous
user0000059,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000070,b6da691d-3cdc-49e2-86c6-e68c549a8078,1,0,0,0,anomalous
user0000002,b6daece1-f334-4831-93a3-c6f8302c7579,0,0,2,0,normal
user0000007,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000008,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000010,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000011,b6daece1-f334-4831-93a3-c6f8302c7579,0,0,1,0,anomalous
user0000012,b6daece1-f334-4831-93a3-c6f8302c7579,0,0,1,0,anomalous
user0000028,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000041,b6daece1-f334-4831-93a3-c6f8302c7579,0,0,1,0,anomalous
user0000043,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000044,b6daece1-f334-4831-93a3-c6f8302c7579,0,0,2,0,normal
user0000045,b6daece1-f334-4831-93a3-c6f8302c7579,0,0,1,0,anomalous
user0000053,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000054,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000057,b6daece1-f334-4831-93a3-c6f8302c7579,0,0,1,0,anomalous
user0000061,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000069,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000070,b6daece1-f334-4831-93a3-c6f8302c7579,1,0,0,0,anomalous
user0000006,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000009,b6e820c0-d170-4174-ba61-96fb386a30ca,2,0,0,0,normal
user0000012,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,0,0,anomalous
user0000021,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,0,0,anomalous
user0000026,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000030,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,0,0,anomalous
user0000037,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000039,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000040,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,1,0,normal
user0000043,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000044,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,0,0,anomalous
user0000051,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000053,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,0,0,anomalous
user0000056,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000061,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,0,0,anomalous
user0000064,b6e820c0-d170-4174-ba61-96fb386a30ca,1,0,0,0,anomalous
user0000066,b6e820c0-d170-4174-ba61-96fb386a30ca,0,0,1,0,anomalous
user0000002,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000003,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,1,0,anomalous
user0000006,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,1,0,anomalous
user0000012,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000016,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,1,0,anomalous
user0000020,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000022,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,1,0,anomalous
user0000026,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,2,0,normal
user0000027,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000036,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000037,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000038,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,1,0,anomalous
user0000039,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,1,0,anomalous
user0000040,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000054,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,1,0,0,0,anomalous
user0000068,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,0,0,1,0,anomalous
user0000070,b70711c0-1a7b-445d-ac05-d7018d6cbf4b,2,0,0,0,normal
user0000006,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,0,0,1,0,anomalous
user0000011,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,0,0,anomalous
user0000013,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,0,0,anomalous
user0000022,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,0,0,anomalous
user0000028,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,1,0,normal
user0000029,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,0,0,1,0,anomalous
user0000033,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,0,0,1,0,anomalous
user0000049,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,0,0,anomalous
user0000054,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,0,0,1,0,anomalous
user0000055,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,0,0,1,0,anomalous
user0000059,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,0,0,1,0,anomalous
user0000060,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,0,0,anomalous
user0000063,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,0,0,anomalous
user0000066,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,2,0,1,0,normal
user0000069,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,1,0,0,0,anomalous
user0000070,b70797dc-1eac-4d9a-9439-9b0a27f2ba1b,0,0,1,0,anomalous
user0000003,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000009,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000012,b70e8896-fcf4-4311-b5f4-4406d90dd29a,0,0,1,0,anomalous
user0000014,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000015,b70e8896-fcf4-4311-b5f4-4406d90dd29a,0,0,2,0,normal
user0000022,b70e8896-fcf4-4311-b5f4-4406d90dd29a,2,0,0,0,normal
user0000023,b70e8896-fcf4-4311-b5f4-4406d90dd29a,0,0,1,0,anomalous
user0000026,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000027,b70e8896-fcf4-4311-b5f4-4406d90dd29a,0,0,2,0,normal
user0000031,b70e8896-fcf4-4311-b5f4-4406d90dd29a,0,0,1,0,anomalous
user0000038,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000040,b70e8896-fcf4-4311-b5f4-4406d90dd29a,0,0,1,0,anomalous
user0000042,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000044,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000045,b70e8896-fcf4-4311-b5f4-4406d90dd29a,0,0,1,0,anomalous
user0000049,b70e8896-fcf4-4311-b5f4-4406d90dd29a,1,0,0,0,anomalous
user0000002,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000014,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000018,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000022,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000023,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000024,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000027,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000030,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000036,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000037,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000046,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000051,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000058,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000059,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,0,0,1,0,anomalous
user0000061,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000062,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,2,0,0,0,normal
user0000064,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000069,b7a2b387-fb48-4617-9eab-ed88ca50a8d4,1,0,0,0,anomalous
user0000005,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000009,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000013,b7b16a3f-9d9c-49c0-bd11-32518873d65a,0,0,1,0,anomalous
user0000015,b7b16a3f-9d9c-49c0-bd11-32518873d65a,0,0,1,0,anomalous
user0000016,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000017,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000020,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,2,0,normal
user0000026,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000027,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000035,b7b16a3f-9d9c-49c0-bd11-32518873d65a,0,0,1,0,anomalous
user0000037,b7b16a3f-9d9c-49c0-bd11-32518873d65a,0,0,1,0,anomalous
user0000038,b7b16a3f-9d9c-49c0-bd11-32518873d65a,0,0,1,0,anomalous
user0000039,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000044,b7b16a3f-9d9c-49c0-bd11-32518873d65a,0,0,1,0,anomalous
user0000056,b7b16a3f-9d9c-49c0-bd11-32518873d65a,0,0,1,0,anomalous
user0000063,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000066,b7b16a3f-9d9c-49c0-bd11-32518873d65a,1,0,0,0,anomalous
user0000003,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000007,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,0,0,2,0,normal
user0000011,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000017,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,0,0,1,0,anomalous
user0000022,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,0,0,1,0,anomalous
user0000024,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000025,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000029,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000036,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000040,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,0,0,1,0,anomalous
user0000041,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000044,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,0,0,1,0,anomalous
user0000045,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000051,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,0,0,1,0,anomalous
user0000052,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,1,0,normal
user0000067,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,0,0,1,0,anomalous
user0000068,b7f4832c-88ac-4a8b-89f9-e6674d56e1ac,1,0,0,0,anomalous
user0000001,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,0,0,anomalous
user0000002,b80a2f31-076d-47e3-97c9-7856e86c8b4a,0,0,1,0,anomalous
user0000004,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,1,0,normal
user0000010,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,0,0,anomalous
user0000015,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,0,0,anomalous
user0000017,b80a2f31-076d-47e3-97c9-7856e86c8b4a,0,0,1,0,anomalous
user0000019,b80a2f31-076d-47e3-97c9-7856e86c8b4a,0,0,1,0,anomalous
user0000021,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,1,0,normal
user0000039,b80a2f31-076d-47e3-97c9-7856e86c8b4a,0,0,1,0,anomalous
user0000041,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,0,0,anomalous
user0000050,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,0,0,anomalous
user0000058,b80a2f31-076d-47e3-97c9-7856e86c8b4a,0,0,1,0,anomalous
user0000060,b80a2f31-076d-47e3-97c9-7856e86c8b4a,0,0,1,0,anomalous
user0000061,b80a2f31-076d-47e3-97c9-7856e86c8b4a,2,0,0,0,normal
user0000063,b80a2f31-076d-47e3-97c9-7856e86c8b4a,1,0,0,0,anomalous
user0000068,b80a2f31-076d-47e3-97c9-7856e86c8b4a,0,0,1,0,anomalous
user0000001,b854e86c-7c98-4d46-89e2-13767f6a3607,2,0,0,0,normal
user0000003,b854e86c-7c98-4d46-89e2-13767f6a3607,1,0,0,0,anomalous
user0000004,b854e86c-7c98-4d46-89e2-13767f6a3607,1,0,0,0,anomalous
user0000022,b854e86c-7c98-4d46-89e2-13767f6a3607,1,0,0,0,anomalous
user0000027,b854e86c-7c98-4d46-89e2-13767f6a3607,0,0,1,0,anomalous
user0000035,b854e86c-7c98-4d46-89e2-13767f6a3607,1,0,1,0,normal
user0000038,b854e86c-7c98-4d46-89e2-13767f6a3607,1,0,1,0,normal
user0000040,b854e86c-7c98-4d46-89e2-13767f6a3607,0,0,1,0,anomalous
user0000041,b854e86c-7c98-4d46-89e2-13767f6a3607,0,0,1,0,anomalous
user0000052,b854e86c-7c98-4d46-89e2-13767f6a3607,0,0,1,0,anomalous
user0000056,b854e86c-7c98-4d46-89e2-13767f6a3607,0,0,1,0,anomalous
user0000058,b854e86c-7c98-4d46-89e2-13767f6a3607,2,0,0,0,normal
user0000060,b854e86c-7c98-4d46-89e2-13767f6a3607,1,0,0,0,anomalous
user0000067,b854e86c-7c98-4d46-89e2-13767f6a3607,0,0,2,0,normal
user0000002,b8f8bd73-4329-4074-8723-0cac12b3dc9f,0,0,1,0,anomalous
user0000004,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,0,0,anomalous
user0000006,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,0,0,anomalous
user0000015,b8f8bd73-4329-4074-8723-0cac12b3dc9f,0,0,1,0,anomalous
user0000022,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,0,0,anomalous
user0000025,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,2,0,normal
user0000027,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,1,0,normal
user0000029,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,0,0,anomalous
user0000045,b8f8bd73-4329-4074-8723-0cac12b3dc9f,0,0,1,0,anomalous
user0000052,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,0,0,anomalous
user0000061,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,0,0,anomalous
user0000062,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,1,0,normal
user0000068,b8f8bd73-4329-4074-8723-0cac12b3dc9f,0,0,1,0,anomalous
user0000070,b8f8bd73-4329-4074-8723-0cac12b3dc9f,1,0,1,0,normal
user0000013,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000015,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,0,0,anomalous
user0000016,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000019,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,0,0,anomalous
user0000020,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,0,0,anomalous
user0000023,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000024,b8fcc8a1-1f71-44f6-8e4d-97105da23847,2,0,0,0,normal
user0000031,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000035,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000037,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,0,0,anomalous
user0000042,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000046,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000047,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,0,0,anomalous
user0000048,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,0,0,anomalous
user0000052,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,0,0,anomalous
user0000061,b8fcc8a1-1f71-44f6-8e4d-97105da23847,0,0,1,0,anomalous
user0000067,b8fcc8a1-1f71-44f6-8e4d-97105da23847,1,0,1,0,normal
user0000002,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000013,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,0,0,1,0,anomalous
user0000022,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000023,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000025,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,0,0,1,0,anomalous
user0000029,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000030,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,0,0,1,0,anomalous
user0000033,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000034,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,0,0,2,0,normal
user0000036,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,0,0,1,0,anomalous
user0000044,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,0,0,1,0,anomalous
user0000047,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000050,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000052,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,1,0,normal
user0000054,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,0,0,1,0,anomalous
user0000062,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000065,b9b0857d-3c96-41c1-8bfd-89e4479f44f0,1,0,0,0,anomalous
user0000002,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,0,0,anomalous
user0000009,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,0,0,1,0,anomalous
user0000010,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,0,0,1,0,anomalous
user0000012,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,1,0,normal
user0000015,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,0,0,2,0,normal
user0000020,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,1,0,normal
user0000028,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,0,0,anomalous
user0000029,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,2,0,0,0,normal
user0000035,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,0,0,anomalous
user0000040,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,0,0,1,0,anomalous
user0000046,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,0,0,1,0,anomalous
user0000049,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,0,0,anomalous
user0000056,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,0,0,anomalous
user0000057,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,1,0,0,0,anomalous
user0000061,b9c22fb2-9d7e-476d-b69a-93b4d3ebf897,0,0,1,0,anomalous
user0000001,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000002,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000003,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000005,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000006,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000013,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000014,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000023,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000025,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000030,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000040,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000046,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000052,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000053,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000055,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000060,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000062,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000064,ba42e576-491e-49ef-b6b9-b46399dfdbe3,0,0,1,0,anomalous
user0000066,ba42e576-491e-49ef-b6b9-b46399dfdbe3,1,0,0,0,anomalous
user0000004,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,1,0,normal
user0000008,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,0,0,anomalous
user0000010,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,0,0,anomalous
user0000016,ba6c70fd-3769-4872-b88b-8f7577aa74a9,0,0,1,0,anomalous
user0000021,ba6c70fd-3769-4872-b88b-8f7577aa74a9,0,0,1,0,anomalous
user0000022,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,1,0,normal
user0000027,ba6c70fd-3769-4872-b88b-8f7577aa74a9,0,0,1,0,anomalous
user0000029,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,1,0,normal
user0000031,ba6c70fd-3769-4872-b88b-8f7577aa74a9,0,0,1,0,anomalous
user0000048,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,0,0,anomalous
user0000052,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,0,0,anomalous
user0000058,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,0,0,anomalous
user0000060,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,1,0,normal
user0000063,ba6c70fd-3769-4872-b88b-8f7577aa74a9,1,0,0,0,anomalous
user0000068,ba6c70fd-3769-4872-b88b-8f7577aa74a9,0,0,1,0,anomalous
user0000007,babc851a-9e51-4916-afcd-8ea8c566354d,0,0,1,0,anomalous
user0000008,babc851a-9e51-4916-afcd-8ea8c566354d,1,0,1,0,normal
user0000016,babc851a-9e51-4916-afcd-8ea8c566354d,0,0,1,0,anomalous
user0000018,babc851a-9e51-4916-afcd-8ea8c566354d,1,0,0,0,anomalous
user0000021,babc851a-9e51-4916-afcd-8ea8c566354d,1,0,0,0,anomalous
